sentence_id	sentence	sentence_domain	source
19336fd47ca88256ec5a2e7ee835f24396d062f189dcd0184694f7c8af2216da	Chú long dùng tay ôm rộng lấy đầu của Ngọc rồi bóp nhẹ		I took sentences from a website of Vietnamese storytelling.
1946a3342fbe5f1e51961362d333a9864c7b6a3d64cda1e26ee9b9a552cf47b8	hơn nữa nếu mà thầy không tỉnh lại, mọi chuyện chưa có xong đâu		I took sentences from a website of Vietnamese storytelling.
19499bbff26d55ec3f25b0018d6aa3af9bfca956fc272bb64847f80d1a65b97c	Hôm nay nước mắt tuôn trào		th? l?c bát
194b13d7fcbe2103b7f093661e324f6b18352a0f803678220ae2b936a8f757d7	Con dao mà con dùng đó là của sư phụ ta		I took sentences from a website of Vietnamese storytelling.
19504abcf0b2516792416c999165876ac7765050c16402d6e3075159e9de9a1b	À Không Không có chuyện gì đâu		I took sentences from a website of Vietnamese storytelling.
1953c7b26b0e4a4ab0eeb1acb104cac8d756de00dc0598062be49dd489a55a55	Cảnh quê xanh thắm tuyệt vời		th? l?c bát 
1957421f2b6ce7d2cf1d8530362b1d74cdea59e7604203e9e03875e86063c2a2	Ông tiến đến gần chỗ bà cụ gục xuống		I took sentences from a website of Vietnamese storytelling.
195ea4bff4e112b7b244da4aadab3633c06140d7ed85447c567e1cc2176b8baf	ánh sáng đảng chiếu rọi con tim		tôi t? ngh?
197caf91ca9fdbf89ad413e76f2cb2c29c96015262953a42a35ea052b1f70131	Mới đây ông Phúc nói cần đến nhà vợ chồng điền Tú		I took sentences from a website of Vietnamese storytelling.
197cb75c23c655004252318d75699daa932f2a781a072ae9fefbc3e66cded786	Hắn đi ra ngoài chợ mua một đôi găng tay		I took sentences from a website of Vietnamese storytelling.
197e248039570f5bf11e702105c29746d91ce5c09c5a077ae183ffee420fbaf4	Nhọc nhằn mẹ chẳng tiếc thân		th? l?c bát
1989bc1a227e7e670badb1d8947da1c3fa3cba54bdce4cb4b73653b09cd9ca5c	rau cần xào thịt trâu		tôi t? ngh?
19a24662b0d6f2af3655d7005bc5afb144b2f74330e2c8af3357b3819cc66e77	Chú làm ơn làm Phúc cứu gia đình cháu với		I took sentences from a website of Vietnamese storytelling.
19a9ae74e539f4b4978ee3f02bd1be8c81911cd8649f0489192dacbb6e8ab19e	khi giữ lại xác Đứa Bé		I took sentences from a website of Vietnamese storytelling.
19cf98b2198869487788e2d8ff36a1f438f5bc04c30abb52e2e3e7dca059024f	Không có lửa làm sao có khói.		ca dao t?c ng? 
1a06bfad35ca89c15feaf897f2692c78695eff17ee3b4a97800d41f9b6a4cb08	Sư phù hộ		I took sentences from a website of Vietnamese storytelling.
1a148bb185e1909d91dd08664b3199469ba3582fdf2741eda9a5fd04fcf8f2bd	Khi lưu tiên sinh vừa mới đứng dậy		I took sentences from a website of Vietnamese storytelling.
1a161f4e2a2749513915a2803da49de5beb90bd22c99cb024734e18fc0b4799e	Thứ âm này thật đáng sợ		I took sentences from a website of Vietnamese storytelling.
1a1ad43b38faf55dd96b26b28e990d576e23b1cb310c9d5d683f38a5e77c20bd	để cho đám trai làng đi khuất hẳn khi ánh đuốc mất dần		I took sentences from a website of Vietnamese storytelling.
1a21cfba4b8f6f8164f469861318c8d0ec72868ca7b233591962d3aec460ee31	tư với ông phúc nín thở chờ đợi		I took sentences from a website of Vietnamese storytelling.
1a28e665c19f492a2f74dea595d796096a7a9c65cf9c20b00c6961ac02b874e9	Hình như nó cũng chờ mong một người		th? l?c bát 
1a49ddfa566bd7720ba089d9c0adc172f59ddebecf7ed92ed500939a3d04c52b	Mày bình tĩnh lại đi Linh nghe tao nói		I took sentences from a website of Vietnamese storytelling.
1a4ee24da51e71ba375855f6f34abd42ee42d15d879d2407a0baa2fc2d41fde9	Còn tâm trí đâu mà vui vẻ hưởng thụ		I took sentences from a website of Vietnamese storytelling.
1a5ea344362037f1c6cc8fe04189152a52568f7f5a926cdd101bb6bb858eaceb	Mình xa nhau... Để nhỡ... Mất mùa thu!		th?
1a6dba01c9aaf660f73531a649b03fa812b3849e6a7667765ec217a7417fab58	Mỗi Giấc Mơ Ngọc vẫn hay bị gặp ác mộng		I took sentences from a website of Vietnamese storytelling.
1a730cc35d4d3c90df04b21265683f17f8bbfdb61a16777c30e8209eb709a8e7	Cho con no đủ, hiên ngang với đời		th? l?c bát
1a784287acb73074d4e277919862d1856befa820accb0bdd0e7e511b34a96f5c	Một người lo bằng kho người làm.		ca dao t?c ng? 
1a7b55118ff6c6da3ca38f63136edef4a25137c99c5d4e9cd16bde6a4cc97a6f	Con quỷ đã ra tay trước khi ông cùng đám trai làng đến đây		I took sentences from a website of Vietnamese storytelling.
1a87f2be6b70fda741635bd917e784476cacb3b2bcd530515ff12ba76b271583	Ở xứ Mường Hòa Bình đấy		I took sentences from a website of Vietnamese storytelling.
1a90379f8e2b71d334b65f1415186736f8a5b17b976e4423cf82b0b306dc1d44	Chậm mấy hôm nữa thì bằng giờ sang năm		I took sentences from a website of Vietnamese storytelling.
1a9ef296f2eb593d0c01f2c5d24ef08075963f26f4bba6bae22f5f61d4dc6897	Dạ vâng Con chào chú		I took sentences from a website of Vietnamese storytelling.
1ac90f66442b4b4cd8cfbe6183ee6cb90a562646d6ef7c72e4656efd8ef212a5	Vậy mà ra vẻ ta đây		th? l?c bát 
1ad8c2b22366df4387b5cbb6c3e5272a7ba4aeb376046d270fdc4681023ede7e	Ngày mai chúng ta lại tiếp tục Gọi Cương Thi		I took sentences from a website of Vietnamese storytelling.
1ada6e310ddec35f9b40c58f945e7355f20d866d978eaaef382f5a9c6fb01b5a	Bao năm Mẹ chịu tủi hờn		th? l?c bát
1ae2d9b522ba193df6417e9fd34f7ecf2c6a9e04212cd4611f69774ab1e9628b	Ơn đời con đã sinh ra		th? l?c bát
1ae82ed6e79a5706790501148e9ad1fdb264dc05bbfbf420d6b7cbf15b4be0f4	Chắc là con bé bị đau		th? l?c bát 
1aea5bd55c491c3f4de820e0ecb8d2b7e3eb6b1c29f0408308de049f666b1b10	Xong chú long quay sang bảo với mẹ		I took sentences from a website of Vietnamese storytelling.
1af10a94eda0ace0bd172353c037ce2710afc0bc25963fdfbb1b22998961e600	ông thấy ai chết mà tim đập thình thịch chưa		I took sentences from a website of Vietnamese storytelling.
1af601a3957dc480fde37a7ce4bef4db631cc9fcb020c72e20eac44ac3458037	Tĩnh nửa khuya		I took sentences from a website of Vietnamese storytelling.
1af8686005db54d49fe7c2f93c657de2fe45c2ff100431f1dabdf07259788ff4	Bởi cô ta chính là kiếp trước của cô		I took sentences from a website of Vietnamese storytelling.
1afe9964534445f5a7da6dd23b0e703f809e4cf46e80fb3e4e127b7d5a256fbf	Nhìn bố nó khóc mà nó lại càng thêm đau lòng		I took sentences from a website of Vietnamese storytelling.
1b2ca4d2a9e158a6c352ce4954a2a71eca554eff5f3348bd2b40b90c7c5249ae	vững bước tới tương lai		tôi t? ngh?
1b4030cd978a141cd7234f100eed3576fa9a1ac430cb937b9c48a80a06c8efea	Ngày đi mấy chục cây số đã là nhanh		I took sentences from a website of Vietnamese storytelling.
1b41b2cb8d9b479a9a2064a3a091257d74754896cb74dce7a2d881b5b2afd6a3	Thầy tàu nói chậm rãi		I took sentences from a website of Vietnamese storytelling.
1b43d4325eb0892f8525a09dd15c74885adfb525baaf58ac159b35918f03d517	Nhìn xung quanh chỉ đâu còn hai ba người dám ở lại		I took sentences from a website of Vietnamese storytelling.
1b4ba2bc9b8a9345ee19406fb1be83a1bb85e206f9200ffaed33edc904987306	tôi với ông đều nghe thấy tiếng gà kêu mà		I took sentences from a website of Vietnamese storytelling.
1b52935246606e797ed8ec4a274cbc99a06500362660052650b864257cc0bd96	luồn kiếm qua cổ của nó		I took sentences from a website of Vietnamese storytelling.
1b56530644f5fa3ccaae3fdea02c0a8acb9cf7c4c302ba1cfb9e3ab1ef8ed096	Bình yên những mái tranh che,		th? l?c bát 
1b6ce478c191639e10de7899439b76ec43555d7842f2d1f564509b987bc9f3c1	Chẳng mong ngực bướm cũng chờ lưng ong		th? 6 8
1b718030196640eff405e9a6d00df7135316a9c45f74d6c4aa9bf9d1552a7d30	Để hồi sinh cho một lão già		I took sentences from a website of Vietnamese storytelling.
1b737b49d2c156103fae063f4f3b041fbafe2fd6252dc9f3941a81519f4514dd	Nhìn con xanh xao lắm		I took sentences from a website of Vietnamese storytelling.
1b7ce6d2c9f43ccab170077d402d545568b7133866234d33e936495a7b236c32	Rát ra một lá bùa ấn vào ấn đường của chàng trai		I took sentences from a website of Vietnamese storytelling.
1b8e5d6e19b61d34bb3b430f32d759fbbd52ff972bf5ef62a8aa9062bce77309	Vợ làm tối mắt hơn trâu đi cày		th? l?c bát 
1b902e98a22993e5a0a1f11ca514b2ffc00d7b0aebb7a2a0cc9f47b640721996	Tuổi già sức yếu lưng khòm chân đau		th? l?c bát
1b94bca2a11d40a70a3ec12bf60cb73dd5b872aa34427326d8716af9a2bae4e1	Em còn đem cái yếm sề hứng ai?		th? 6 8
1b9b5fe7bf19cc9d75ec31937448272102f83039b82d7e5217613c5aecd5cc3b	Nhưng lại tự động bốc lửa		I took sentences from a website of Vietnamese storytelling.
1b9effdfedcbd445c4cef34614e8e5bd3493ed905e8934f3cfa5a132d19107b4	Có lẽ trang đã trở lại bình thường		I took sentences from a website of Vietnamese storytelling.
1baa9128092e028d9bc116882df8d6d5b3318e3ca081261c11bba6242900315b	Chính người cuối cùng này		I took sentences from a website of Vietnamese storytelling.
1bbfd2528889ee33d237c69807838f1e182610ed76d42e902b0212dd0f0d0ea4	Một hình bóng xuất hiện sau cánh cửa gỗ		I took sentences from a website of Vietnamese storytelling.
1bc087087aeb980042ec7525d0b13213e358b7ba5e70f74f6e87d4b359b21a7c	Cháu đội ơn chú nhiều lắm		I took sentences from a website of Vietnamese storytelling.
1bd026c7e91d6f83988741bbd10ecb800e01425b5f7b97a4e882fca60cabca97	Ốc Khanh liều mạng cố nén nỗi sợ hãi lao ra bên ngoài		I took sentences from a website of Vietnamese storytelling.
1bdb1fb943970259d5d6869dfe99cc36f50454494809b011c30aa406761a6247	trên chuyến hành trình dày đặc đằng ấy		I took sentences from a website of Vietnamese storytelling.
1bdd5a548c915f5305acabff4fb4af97863630d72a56da6f59aa700f6a6bf2ec	Tuy nhiên tất cả được ghi bằng những chữ Trung Quốc		I took sentences from a website of Vietnamese storytelling.
1be7c893d25f75687ca482e5f42b41c8008966f31b9ba26f6719c5a467c78d41	Binh lính canh gác rất uy nghi tề chỉnh.		Tác ph?m c?a V? Tr?ng Ph?ng
1be879baa9913212572976496e28552dc477ab97c1a10a6e40306ced4a315fdf	Rồi cô quay sang phong		I took sentences from a website of Vietnamese storytelling.
1c162cd93041a335fdf9e1e51051ae2bbbf9040b56a66680fc2b2cdae81a6d34	Chẳng có chỗ đổ là rơi đầu mình		th? l?c bát 
1c38b4afb7a3001dba5ce748734342995855accb75668f229e021ac7c4532afe	em ăn cơm chưa		tôi t? ngh?
1c3fd908db1fb76f142a51f73989db2a4989a5625c5827e8277bb35614872dfe	Quê hương là một tiếng gà		th? l?c bát 
1c404f7f81e6f73ae313e0d6245dfd5c43f10914cdac8418c05a78230b8a71b8	Im ngay đi mày đừng có tự hành hạ bản thân như thế		I took sentences from a website of Vietnamese storytelling.
1c4926e3c1732d744ec3cd508507688db37b3b19e7f676bdec4bd04af06619d7	Tận dụng hết mối quan hệ nhờ người này người nọ		I took sentences from a website of Vietnamese storytelling.
1c77b77d1f7eb09b0492e868fc267cba57ed6fd5f5752bf8865494473478fa03	Bóng ai như bóng mẹ yêu đang chờ?		th? l?c bát
1c7d40d87b4d23bc7bbcc2238842abaf4acac4201658ca456e76c256e2798735	Đúng tôi đã đoán đúng		I took sentences from a website of Vietnamese storytelling.
1c82b07e1349032178f337dc3599dc047fb2c3dde760c18cfd2258b1b2201676	sau mấy lớp áo là đến lớp áo pháp		I took sentences from a website of Vietnamese storytelling.
1c8d8634f95d836de8cbe8795879ac0012480c14b00eeb11cc07e2bc3b4fa5af	Con ốm em đã đủ mệt mỏi lắm rồi		I took sentences from a website of Vietnamese storytelling.
1c9f861d540867ebcf7c4361eadcb610c48fac639df1e2a49866679e78e45b59	Nhưng nó Nhảy đi Nhảy lại trong nhà		I took sentences from a website of Vietnamese storytelling.
1cabb100ed21a4a0f3766deda42d000d763dbed2f16be11b3a07e287f4d1ad90	Em yêu cánh võng đong đưa		th? l?c bát
1cb968a55854fa73c05b91a293462fe9c2d0ba1c76e2bd1898cd440471a98d11	xong lại khoác cái chăn đầy máu chạy trong nhà		I took sentences from a website of Vietnamese storytelling.
1cc8d6bcd80dd0fa31fbe5d057f6202c4a348744c51380d7ecf0df2a5da29c8b	chuyện quay lại mộ thì tư, con phải đi một mình		I took sentences from a website of Vietnamese storytelling.
1cc9d82c0bba0049a229879e40e5a1f9ce43b0940b3654f7338883328325ad8f	Bình minh gáy sáng ngân nga xóm làng		th? l?c bát 
1ccc3695072c1a4bb6d45e9df6d21180de4c779b82fae91b45ef22b0f3b9b270	Sao thế được Chắc là họ ngủ say thôi mà		I took sentences from a website of Vietnamese storytelling.
1ccf1ffa0ba6c45a62e6bd984212da6ec9e58a6bb890a50427c6425c2b84d054	Tuổi thơ cắp sách đến trường		th? l?c bát 
1cd9877016d5d36be9f576e2fae176a6c38e0d72de926540e4e83b7fd6e4caa1	tư lúc này quá sợ hãi đến chân tay bủn rủn		I took sentences from a website of Vietnamese storytelling.
1ce6a120eb7bb9f7defabe265ba704d92b69f7eddcd32f0a818656a41f751664	Cánh cò đắm đuối nghiêng chao		th? l?c bát 
1cf092a485d2745d45441160fb8e81b9ab38291265b6498cebc913854913e967	Lưu tiên sinh nói những thứ vàng mã này		I took sentences from a website of Vietnamese storytelling.
1cf2dc461d7a7664e119296025e134ceef50597faf55b2cd8892ab47934d2bb4	Mưu sự tại nhân hành sự tại thiên.		ca dao t?c ng? 
1d02ad6a3d9a49484efe2428690ef6aeb2e990ea059913607474655804a48e78	Ông già kia trả lời		I took sentences from a website of Vietnamese storytelling.
1d072a3ff1be2e632d1be2747134c9933669d8861e93bfed271c217fb95bd7c9	Bình yên trong những câu thơ ngọt ngào.		th? l?c bát 
1d30155001ea07259e74c87cc4a510093bb8e148707a27bbbc96f75a060fde66	Từ nay cứ như vậy mà an hưởng tuổi già		I took sentences from a website of Vietnamese storytelling.
1d322f3ee8871936beaebe98190cb40c8cd06c9f4bedf294456a7b34652fdb29	Mía ngọt đánh cả cụm.		ca dao t?c ng? 
1d3a4ecbfde1ce12bb745cd2c6bcd6f03d2dcfe9aabc7dae7c5bd01f762d9efb	Liền như ý thức được		I took sentences from a website of Vietnamese storytelling.
1d3cf6109ec7040ba47ee1b31b9ca0bd399ccbc0ac93117f49cc845d7679b19f	cứ lo việc trước đi đã		I took sentences from a website of Vietnamese storytelling.
1d4693a01972014e05bc79e79be36b9653b42fbc078984042e2a28e7cb957689	Thôi Trang mày hiểu mà		I took sentences from a website of Vietnamese storytelling.
1d497a0c0d2f451d774c5600d8146a5dc8c6ac52db9759173639d7233b3bb991	Bài Nhớ - Liên Phạm		th? l?c bát
1d49d6b4bb6a72c7eabd4c06c28016d5727e454a84cf7baf194f30b51066dcfd	Nghe tới đây nam hơi rùng mình		I took sentences from a website of Vietnamese storytelling.
1d56aff07fb067618611b30f39ba97d1f735305f5a83b953a93aa2547af6f598	Buổi trưa nắng chói vẫn ra ruộng đồng		th? l?c bát
1d59e627b3003a24a1c3ad4a311d4d9395e6deebf098db9d9baa633af9f969b6	Tôi gắt lên		I took sentences from a website of Vietnamese storytelling.
1d5eebad2b32eee50dc60e5a3685a103d92d31009710f77d9b06410945186c64	Nhìn ai cũng be bét máu		I took sentences from a website of Vietnamese storytelling.
1d60154d53dbeab88ed3a4219e692f7ef7e81390785cb906053fc445bdc41a55	Chả nhẽ thứ bùa ngải ấy lại kinh dị đến vậy		I took sentences from a website of Vietnamese storytelling.
1d67c9b4612f62658738ca673c197b40118e3003a26737fcac220ad962f404b8	Thương ngồi buồn bã		I took sentences from a website of Vietnamese storytelling.
1d6bd93482fe02639f7743d4ded86b601abf18076dab8d6f9bee1b2f0889ddfe	Như mà em không hiểu tại sao lại có chết chóc ở đây		I took sentences from a website of Vietnamese storytelling.
1d717d3f96a04883f14b0c740129ec788d549c94733c558d47b3c8de3ce6bb5d	Sải rộng cánh tìm riêng mình êm ấm		th?
1d77405902ace7296512b1cf5c966c3e47a586eb07729c3291aa89252d804a68	Qủa như dự đoán bây giờ mày sang		th? l?c bát 
1d8cd7deccc2de179032f90ba9a9dcd0dfe8336c8e4ad1d39f41cd4f71306db9	Cho con được sống dưới trời tự do		th? l?c bát
1d9571b49702f33ec8b6c47fde420c65deef402ba7a2fc92cb435e26b1a2ceac	Sau một trận ác chiến với con quỷ đội xác người		I took sentences from a website of Vietnamese storytelling.
1db838ab6865f1e36e4542538dcc0d55a4edbca340853c9fd88175f7958b489e	Gọi Cương Thi Để Quay Trở Lại		I took sentences from a website of Vietnamese storytelling.
1db8aa08854d3cff22fa6949c89db009df842c5815d4df45375dd9716eadc101	Thấy mình đang nằm ở trong phòng trải ga giường trắng tinh		I took sentences from a website of Vietnamese storytelling.
1dbb8119427d1d25996620ea1225a0ede52941faf3e7bab2df9ef1f81087bc96	Ăn không ngồi rồi		ca dao t?c ng? 
1dbf452ee7614dd9d63d2d33c0a28cfdef62f6f7daf9cc00625e569674f18eb2	Nhìn nó thấy		I took sentences from a website of Vietnamese storytelling.
1dc30ad0017bb6de6d14dac853446a5eb0063d07ccb46964013dd20513fd8a59	Con thì bị lôi ra để làm bùa phép		I took sentences from a website of Vietnamese storytelling.
1dc489ab3c6cadbbeacf7e236b06cf8353c554419dd6fd7a774e3b20420799c5	Nắng vàng nhẹ như tơ		th?
1dd5670a0878fff41d5e801b79de5adb8b565be6c88b9d3fcd6cf101b30063cd	Nó bỏ chạy Bởi thứ gì đó		I took sentences from a website of Vietnamese storytelling.
1de26925519a2bb3a642ea782dcf0714f16b1649253793524c119959a454730d	Bài Bắt Trộm - Đầu Long		th? l?c bát 
1deb0b55bfbb6049a77f55c01a554747d3dbf1ac0cf41e2d0e2117338356e506	Cháu xin lỗi bà có sao không ạ		I took sentences from a website of Vietnamese storytelling.
1df2ec366e7aa0ddcfcda28bde5a768a5e235d7738629fc3eff68aa0892839b6	cái đập của ông vừa lúc con quỷ tiến sát đến gần tư		I took sentences from a website of Vietnamese storytelling.
1e31d7ded9712b81b2cf52c3eaa79a19a0d4eecf6f78ccc707e5feb42214592b	Tình yêu gắn kết trung thành		th? l?c bát
1e3f22cc3aacfa76b04e09cad7708ea8aa4dc6ecd73a1972187c701e6932b851	Mỗi lần ngắm cảnh hoàng hôn... xa nhà.		th? l?c bát 
1e5dcb95e8c550cf5737fafdb8c813911e019613bad90c58a7f251446d12292e	Cứ như đang trách ông Khanh lắm		I took sentences from a website of Vietnamese storytelling.
1e5f1021fcec053cb5504507b5071aaeb0bc9eb9a11372983d03c35b7ff15681	vì trong phòng thầy tàu đột nhiên có tiếng động		I took sentences from a website of Vietnamese storytelling.
